ID,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PRE1960PCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PTSDF,UST,PWDIS,NO2,DWATER,PNPL,PRMP,E_TOTPOP,E_HU,E_HH,E_POV150_P,E_UNINSUR_P,E_HBURD_P,E_SNGPNT_P,E_MUNIT_P,E_MOBILE_P,E_CROWD_P,E_NOVEH_P,E_GROUPQ_P,SVI_statewide,House_Vacant_P,With_Medicaid_P,Work_Drivealone_P,Work_Carpooled_P,Work_PublicTransportation_P,Work_Walk_P,Work_Taximotorbike_P,Work_Fromhome_P,With_PublicAssIncome_P,With_SSI_P,Mean_Transportation_time(min),Mean_Proportion_HHIncome,Owner_occupied_P,EMS_Calls,Fire_Calls,Structure_Fires,Stroke_Calls,Cardiac_Calls,Diabetic_Calls,CPR_Calls,Shootings,Stabbings,Opioid_Calls,Auto_Accidents,Total_Calls,Total_Crash,Percent_Fatal_Injury,Percent_Severe_Injury,Percent_Visible_Injury,Percent_Nonvisible_Injury,Avg_Kill_Person,Avg_Kill_Pedestrian,Avg_Injured_Person,Avg_Injured_Pedestrian,Percent_Workzone_Related,Percent_Schoolzone_Related,Percent_Alcohol_Related,Percent_Animal_Related,Percent_Unrestrained_Related,Percent_Bike_Related,Percent_Distracted_Related,Percent_Drowsy_Related,Percent_Drug_Related,Percent_Guardrail_Related,Percent_Hitrun_Related,Percent_Lgtruck_Related,Percent_Motorcycle_Related,Percent_Pedestrian_Related,Percent_Speed_Related,Percent_Senior_Related,Percent_Young_Related,Percent_Mainline_Related,Percent_Night_Related,Percent_Urban_Crash,Total_Population,Median_Age,Sex_Ratio(males per 100 females),Age_Dependency_Ratio,Old-age_Dependency_Ratio,Child_Dependency_Ratio
51153901015,0.904802022,0.241857831,0.057268722,0.047632469,0.023333333,0.074952562,0.123560798,0.030609379,,0,7.082437705,55.07443,0.155425998,43.40777377,1107827.185,0.24545199,4.410326657,3620.090821,6.238691324,0,0.362892957,0,3561,1200,1200,0.1581016568,0.06543105869,0.3841666667,0.1525,0.4066666667,0,0.08166666667,0,0.001684919966,0.7862,0,0.09977452086,0.7497420021,0.1367389061,0,0,0,0.1135190918,0.04416666667,0,45.90750436,0.3351296044,0.4298171589,850,159,15,6,21,21,11,0,0,4,76,1163,61,0.03278688525,0.01639344262,0.9016393443,0.04918032787,0.03278688525,0,1.540983607,0.06557377049,0,0,0.04918032787,0,0.03278688525,0,0.1475409836,0,0,0.1147540984,0.06557377049,0.03278688525,0.04918032787,0.06557377049,0.2459016393,0.1475409836,0.2786885246,0.8032786885,0.262295082,1,3561,29.3,69.2,58.4,7.5,50.9
51153901016,0.780766396,0.171460801,0.097899475,0.110801264,0.032911392,0.084984985,0.06779661,0.06779661,,0.003638569,7.117392077,55.20171,0.182967272,46.09943735,1030613.53,0.20415516,2.229885919,3123.932807,6.116978077,0,0.293537733,0,5428,1649,1580,0.1156963891,0.04955784819,0.2367088608,0.03670886076,0.1661613099,0,0.008860759494,0.01708860759,0.0007369196758,0.6451,0.04184354154,0.1552333147,0.5889847924,0.2120838471,0.02096177559,0.01890669955,0,0.1590628853,0.05,0.07974683544,43.58276367,0.3608381503,0.7332227139,1807,352,14,19,70,32,10,0,0,13,201,2518,88,0,0.06818181818,0.8636363636,0.06818181818,0,0,1.954545455,0.07954545455,0,0.04545454545,0.03409090909,0,0.06818181818,0,0.2386363636,0.03409090909,0.02272727273,0.04545454545,0.07954545455,0.09090909091,0.01136363636,0.07954545455,0.1818181818,0.1704545455,0.1590909091,1,0.2386363636,1,6020,32.7,102.3,62.2,8.8,53.4
51153901101,0.472052402,0.371239912,0.064891847,0.073756432,0.037606838,0.053705693,0.056768559,0.022270742,,0.427312775,6.94197459,54.77903,0.101699777,614.1145394,205287.0109,1.7593463,0,8808.165426,4.605097512,0,11.19244556,0,2290,681,585,0.1253275109,0.04410480349,0.2803418803,0.02051282051,0.1600587372,0.02202643172,0.03076923077,0.08376068376,0.4048034934,0.7552,0.140969163,0.1012006861,0.6908831909,0.113960114,0.02849002849,0.02279202279,0.05698005698,0.08689458689,0.1162393162,0.02222222222,17.55610561,0.3206443914,0.1349963316,200,51,9,0,2,1,0,0,1,0,3,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474,23.2,181.5,23.8,2.3,21.6
51153901102,0.308170515,0.292105263,0.102222222,0.041012658,0,0,0.174067496,0,,0.009009009,6.959277596,54.61496,0.153393294,51.72197596,431302.0148,1.042302667,0.397932322,4855.608539,5.111573798,0,11.12488073,0,3378,888,822,0.1669626998,0.006808762581,0.4257907543,0.08150851582,0.08108108108,0,0.02798053528,0.03527980535,0.2084073416,0.5502,0.07432432432,0.03898734177,0.8036199095,0.07692307692,0,0.06153846154,0.03619909502,0.02171945701,0.03771289538,0.01824817518,15.07484168,0.4076183432,0.01495886313,340,121,21,1,2,0,1,0,0,0,231,717,114,0.01754385965,0.149122807,0.7280701754,0.1052631579,0.01754385965,0.008771929825,1.657894737,0.01754385965,0.008771929825,0,0.04385964912,0,0.09649122807,0,0.3421052632,0.07894736842,0.02631578947,0.149122807,0.07894736842,0.1754385965,0.04385964912,0.02631578947,0.4561403509,0.2105263158,0.1578947368,0.9912280702,0.2105263158,0.298245614,3347,22.7,145.4,47.1,,47.1
51153901203,0.664875566,0.155825792,0.044046467,0.07389581,0.058479532,0.158047166,0.070984163,0.144230769,0.135384615,0.023391813,7.229948634,55.31073,0.17039332,31.81500104,968215.7395,0.047801894,3.065237532,41.57863842,6.24538736,0,0.106248356,0,3536,1368,1368,0.1162330317,0.1886312217,0.2880116959,0.05628654971,0,0.01608187135,0.05409356725,0.1279239766,0,0.7922,0,0.1557191393,0.7093319735,0.1223865375,0.02243753187,0.01070882203,0.01835798062,0.1167771545,0.07529239766,0.03362573099,46.83169746,0.322125,0.8351244344,1130,260,18,14,47,25,14,1,1,5,234,1749,74,0.01351351351,0.1216216216,0.8108108108,0.05405405405,0.01351351351,0,1.743243243,0.1351351351,0,0,0.09459459459,0.01351351351,0.01351351351,0,0.1756756757,0.01351351351,0.01351351351,0,0.1081081081,0.09459459459,0.04054054054,0.09459459459,0.1621621622,0.1891891892,0.1351351351,1,0.2702702703,1,3835,33,131.7,56.3,21.4,34.9
51153901208,0.438192668,0.201205511,0.07256894,0.127372053,0.07756654,0.100823045,0.033248082,0.282182438,0.154871795,0,7.274329508,55.95513,0.250528148,39.15522592,1256752.809,0.315052738,1.406666688,114.7505405,6.418285937,0,0,0.22466342,3519,1327,1315,0.1889741404,0.08013640239,0.2114068441,0.03117870722,0.1092690279,0.03165033911,0.009125475285,0.0288973384,0.009946007388,0.8459,0.009042954032,0.1322599195,0.7191455696,0.1115506329,0.05063291139,0.01107594937,0,0.1075949367,0.03726235741,0.02965779468,41.2677305,0.4723429952,0.8691159587,1422,169,15,24,37,20,26,0,0,6,19,1738,33,0.06060606061,0.1515151515,0.7575757576,0.0303030303,0.06060606061,0,2.03030303,0.0303030303,0,0,0.09090909091,0,0.09090909091,0.0303030303,0.3333333333,0.0303030303,0,0.06060606061,0.0303030303,0.06060606061,0.06060606061,0.0303030303,0.1212121212,0.2727272727,0.1515151515,1,0.3636363636,1,3379,44.6,90.7,108.3,60.6,47.7
51153901209,0.629951249,0.195200245,0.058183955,0.059459459,0.020875764,0.095331215,0.070688605,0.131627057,0.144615385,0.008508509,7.245725137,55.66317,0.199946451,35.09796606,1209274.112,0.168614759,1.992966948,50.58751628,6.790895117,0,0,0.070241215,6564,1998,1964,0.1535648995,0.08333333333,0.1405295316,0.05855397149,0.05155155155,0,0.03156822811,0.06466395112,0,0.6349,0.01701701702,0.149034749,0.7072127139,0.1225550122,0.04339853301,0.01039119804,0.007334963325,0.1091075795,0.04429735234,0.03920570265,39.47341338,0.2586748634,0.799055454,1797,358,30,24,89,29,18,2,1,11,226,2585,81,0.01234567901,0.08641975309,0.7530864198,0.1481481481,0.01234567901,0,1.666666667,0.1111111111,0.01234567901,0,0,0,0.08641975309,0.02469135802,0.1604938272,0.03703703704,0.01234567901,0.03703703704,0.04938271605,0.01234567901,0.02469135802,0.1111111111,0.0987654321,0.1234567901,0.1728395062,1,0.2716049383,1,6605,37.4,93.7,72.9,25.7,47.3
51153901211,0.809265442,0.220158598,0.024604569,0.076794658,0.0808,0.230645161,0.025250417,0.074707846,0.209230769,0.056501548,7.252120492,55.28797,0.163261273,30.33520275,900048.5228,0,3.528667488,46.7637034,6.37265802,0,0.104813102,0,4792,1292,1250,0.1769616027,0.2180717863,0.168,0.1008,0,0,0.1,0.0264,0.0006260434057,0.6927,0.03250773994,0.1876043406,0.6409974331,0.2258892556,0.006967363403,0.01210121012,0.01870187019,0.09534286762,0.0776,0.064,43.33806242,0.4526960784,0.9125078304,988,153,9,21,45,34,12,1,1,12,120,1396,71,0.01408450704,0.05633802817,0.8450704225,0.08450704225,0.01408450704,0,1.76056338,0.07042253521,0,0,0.02816901408,0,0.08450704225,0.01408450704,0.2676056338,0,0.04225352113,0,0.01408450704,0.05633802817,0.04225352113,0.04225352113,0.1267605634,0.0985915493,0.2535211268,1,0.2253521127,1,4757,35.2,94.3,53.4,15.5,37.9
51153901212,0.773550007,0.209406791,0.07133059,0.106450757,0.060873606,0.208743169,0.082573656,0.105694279,0.172307692,0.035418583,7.248395902,55.12448,0.142895463,28.80468244,762705.9109,0,1.509213214,48.04950574,6.351480336,0,0.115441776,0,7569,2174,2152,0.145329634,0.1211520676,0.2100371747,0.1161710037,0.06577736891,0.01011959522,0.06830855019,0.0125464684,0,0.8616,0.01011959522,0.178656756,0.769114991,0.08549066827,0.03311258278,0,0.03521974714,0.07706201084,0.04553903346,0.03949814126,45.36774299,0.3384955752,0.7834588453,1549,416,25,22,74,45,18,4,1,13,140,2307,60,0.01666666667,0.08333333333,0.8166666667,0.08333333333,0.01666666667,0,1.65,0,0,0.01666666667,0.08333333333,0,0.08333333333,0.03333333333,0.3166666667,0.05,0.03333333333,0.01666666667,0.05,0.01666666667,0.03333333333,0,0.25,0.2166666667,0.2666666667,1,0.3166666667,1,7299,34.8,99.3,60.7,14.6,46.1
51153901219,0.268341526,0.017172086,0.041395826,0.052931446,0.01172871,0.02247191,0.036045877,0.189695977,0.177435897,0.013923421,7.292614208,55.12664,0.147216262,24.07226512,515819.3126,0.033834704,0.536925088,118.8201122,3.99017824,0,0.103988175,0,5493,2011,1961,0.01201529219,0.02621518296,0.04844467109,0,0.002983590254,0,0,0,0,0.0139,0.02486325211,0.02646572321,0.6540925267,0.05622775801,0.02989323843,0.01459074733,0.01067615658,0.234519573,0.0331463539,0.009178990311,45.93677359,0.2238888889,0.9639541234,1186,377,11,25,36,30,14,2,1,5,223,1910,82,0.0487804878,0.2073170732,0.7195121951,0.0243902439,0.0487804878,0.0243902439,2.134146341,0.03658536585,0.0243902439,0,0.1341463415,0.01219512195,0.1219512195,0,0.2317073171,0.0487804878,0.01219512195,0.09756097561,0.0487804878,0.08536585366,0.03658536585,0.06097560976,0.1463414634,0.1097560976,0.1829268293,1,0.3414634146,1,5376,49.8,92.6,62.7,32.6,30.1
51153901221,0.601643666,0.182508916,0.051043429,0.03369187,0.014667817,0.028921795,0.06977826,0.100325632,0.174358974,0,7.300849727,55.71293,0.1750197,31.83791702,771008.2901,0.148232588,2.374604335,79.71700393,5.473842873,0,0,0.026145139,6449,2375,2318,0.1372305784,0.0702434486,0.3123382226,0.08671268335,0.3014736842,0,0.008196721311,0.02631578947,0,0.4734,0.024,0.1842771275,0.6643717728,0.1953528399,0.01721170396,0.004876649455,0.008318990247,0.1098680436,0.07937877481,0.01811906816,42.57573316,0.3589757128,0.6432004962,1060,333,20,16,49,24,8,1,0,9,57,1577,26,0,0.1153846154,0.8461538462,0.03846153846,0,0,1.769230769,0.07692307692,0,0,0.1538461538,0.03846153846,0.03846153846,0.1153846154,0.1153846154,0.03846153846,0,0,0.1538461538,0,0.03846153846,0.07692307692,0.1153846154,0.03846153846,0.3076923077,1,0.3846153846,1,6410,34.3,78.6,49.8,16.5,33.3
51153901222,0.42339939,0.150533537,0.053362573,0.116743472,0.004405286,0.103033772,0.053734756,0.130335366,0.174358974,0,7.318130874,55.95173,0.171749692,33.81133575,762272.3852,0.242340302,0,87.4659339,4.780141909,0,0,0.157746665,2624,924,908,0.06211890244,0.08765243902,0.2378854626,0.109030837,0.01082251082,0,0,0.03303964758,0.000381097561,0.4317,0.01731601732,0.0821812596,0.7870229008,0.07175572519,0.02671755725,0,0.008396946565,0.1061068702,0.0154185022,0.00550660793,43.04654142,0.3182773109,0.8181471597,308,61,2,9,8,4,2,2,0,2,14,412,4,0,0,1,0,0,0,1.75,0.25,0,0,0.25,0.25,0,0,0.25,0,0,0,0.25,0,0,0.25,0.25,0,0,1,0.5,1,2553,38.6,109.4,55.1,18.4,36.7
51153901223,0.570067808,0.153278689,0.03799606,0.088383428,0.048724954,0.080831955,0.066515983,0.129157249,0.154871795,0,7.295777869,55.87334,0.178840553,33.29280021,950962.4761,0.253351136,1.054549243,80.49551526,5.429053165,0,0,0.162416641,6194,2196,2196,0.07636422344,0.101549887,0.2276867031,0.116575592,0,0.006830601093,0.0150273224,0.03233151184,0,0.5423,0,0.07132412673,0.686746988,0.05877167205,0.03526300323,0,0.007640317367,0.2115780194,0.05418943534,0.0223132969,44.01882221,0.3111037234,0.8545366484,1053,206,13,13,55,23,12,1,0,6,49,1431,33,0.0303030303,0.2121212121,0.696969697,0.06060606061,0.0303030303,0.0303030303,1.666666667,0.303030303,0,0.3333333333,0,0,0.06060606061,0,0.1818181818,0,0,0.09090909091,0.09090909091,0,0.0303030303,0.3333333333,0.1515151515,0.1515151515,0.2424242424,1,0.3636363636,1,6300,38.2,97.6,67.3,29,38.3
51153901224,0.483395697,0.110383536,0.066206897,0.1007109,0.049192364,0.059234731,0.047942002,0.170252572,0.206153846,0.004405286,7.26347541,55.69505,0.175484462,32.67403892,1003681.328,0.17945751,1.998385593,58.0515122,5.998653867,0,0,0.047319044,4276,1362,1362,0.06057062675,0.06524789523,0.1160058737,0.02276064611,0,0,0.01321585903,0.01027900147,0,0.2684,0,0.07180094787,0.7223611806,0.1115557779,0.016008004,0,0,0.1500750375,0.04038179148,0.03450807636,44.67480871,0.191025641,0.9031805426,917,194,12,16,35,7,14,0,0,10,144,1349,55,0.03636363636,0.1272727273,0.8363636364,0,0.03636363636,0.01818181818,1.690909091,0.07272727273,0.01818181818,0.1454545455,0.1272727273,0,0.09090909091,0.03636363636,0.2727272727,0.01818181818,0,0.01818181818,0.05454545455,0,0.03636363636,0.09090909091,0.09090909091,0.1818181818,0.2545454545,1,0.2363636364,1,4352,38.7,93.5,72.6,29.3,43.4
51153901225,0.562185043,0.061681113,0.046142754,0.110258481,0.046933667,0.096996997,0.06853457,0.131223544,0.21025641,0.007936508,7.253598361,55.42487,0.174726004,31.78746501,997616.3484,0.106076174,2.900831599,50.01805552,6.267702966,0,0,0,4961,1764,1598,0.03245313445,0.07780689377,0.1188986233,0.03879849812,0.09750566893,0.04648526077,0.0337922403,0.03817271589,0.002015722637,0.7182,0.09410430839,0.1298465267,0.7135830496,0.1059402194,0.02005297011,0,0.04540295119,0.1150208097,0.0337922403,0.04005006258,37.98204361,0.3698033708,0.9133508382,1495,242,10,29,54,21,17,1,0,6,145,2020,69,0.01449275362,0.02898550725,0.9275362319,0.02898550725,0.01449275362,0,1.739130435,0.02898550725,0,0,0.05797101449,0.02898550725,0.04347826087,0.04347826087,0.2753623188,0,0,0.02898550725,0.02898550725,0.04347826087,0,0.02898550725,0.1594202899,0.231884058,0.2028985507,1,0.2608695652,1,4968,37.7,103.1,73.3,20.1,53.2
51153901226,0.657894737,0.088032581,0.031372549,0.084985836,0.022650057,0.089862271,0.081453634,0.108709273,0.180512821,0.007311586,7.235578142,54.9336,0.135344865,26.69661762,606711.6747,0,2.19394247,52.61013047,5.762226532,0,0.138982299,0,6384,1778,1766,0.0584273183,0.06516290727,0.1036240091,0.07134767837,0,0,0.03510758777,0,0,0.2999,0.006749156355,0.08278249921,0.7688078704,0.05034722222,0.02662037037,0,0.008969907407,0.1452546296,0.07191392978,0.0254813137,40.43246445,0.4122180451,0.9423558897,988,242,16,24,47,16,17,1,1,5,66,1423,48,0.02083333333,0.04166666667,0.8541666667,0.08333333333,0.02083333333,0.02083333333,1.6875,0.0625,0,0.02083333333,0.125,0.04166666667,0,0.02083333333,0.1875,0,0.02083333333,0,0.04166666667,0,0.02083333333,0.08333333333,0.1458333333,0.1666666667,0.2708333333,1,0.3333333333,1,6355,35.2,103.4,56.9,15.7,41.2
51153901227,0.718539233,0.185191293,0.02759248,0.068596809,0.056187291,0.219365895,0.072215825,0.082908373,0.180512821,0,7.220422678,54.98349,0.13603319,28.89422644,638008.644,0,1.677083164,41.40129893,5.646458489,0,0.14039161,0,6079,1495,1495,0.09228491528,0.1159730219,0.1284280936,0.05953177258,0,0.009364548495,0.03143812709,0.007357859532,0.001316005922,0.621,0,0.1028129627,0.6742946708,0.163322884,0.01379310345,0.003448275862,0.02884012539,0.1163009404,0.0856187291,0.0254180602,41.73635719,0.2764644351,0.7883380003,1109,216,12,14,49,24,17,3,2,7,91,1544,30,0.03333333333,0.03333333333,0.9333333333,0,0.03333333333,0.03333333333,1.733333333,0.1,0,0.03333333333,0.03333333333,0,0.1333333333,0.03333333333,0.2666666667,0.06666666667,0,0,0.06666666667,0.03333333333,0.03333333333,0.1,0.2333333333,0.2,0.2333333333,1,0.3,1,6181,33.3,107.3,65.8,14.2,51.7
51153901228,0.757677106,0.166000615,0.032413989,0.08089922,0.074313409,0.160834132,0.07555488,0.101854667,0.180512821,0.012385568,7.193119945,54.85516,0.138941747,27.34081636,651737.8126,0,0.305452962,33.22590125,5.437051861,0,0.159274585,0,6578,1857,1857,0.09212526604,0.08041958042,0.1179321486,0.03177167474,0,0.003769520732,0.03931071621,0.007000538503,0.001976284585,0.5636,0,0.1489524392,0.7242086753,0.08089097304,0.01934349355,0.001172332943,0.04425556858,0.1301289566,0.04469574583,0.01615508885,41.84431742,0.3459893048,0.8941355674,910,238,13,15,45,16,8,1,0,12,106,1364,41,0.0243902439,0.09756097561,0.756097561,0.1219512195,0.0243902439,0.0243902439,1.87804878,0,0,0.0243902439,0.07317073171,0,0.09756097561,0.0243902439,0.09756097561,0,0,0,0.1219512195,0.0243902439,0.0487804878,0.0243902439,0.07317073171,0.0487804878,0.4146341463,1,0.3170731707,1,6474,36.2,90.1,65.4,17.7,47.7
51153901229,0.702475871,0.15589593,0.04287902,0.081839274,0.056716418,0.104902297,0.073227025,0.089383131,0.180512821,0.048507463,7.205152459,54.76185,0.132334468,25.63965553,469563.7766,0,0.238329012,43.99226986,4.984798067,0,0.177558818,0,4766,1340,1340,0.06357532522,0.0809903483,0.1037313433,0.02089552239,0,0,0.03582089552,0.005223880597,0,0.3045,0,0.1069394642,0.7172277228,0.1469306931,0.0201980198,0,0.02178217822,0.09386138614,0.02611940299,0.03358208955,47.24759615,0.3186936937,0.8978178766,670,144,8,15,34,5,12,0,1,10,27,926,9,0,0.1111111111,0.8888888889,0,0,0,1.444444444,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0,0.1111111111,0.1111111111,0.3333333333,0,0,0,0,0.1111111111,0,0.1111111111,0.1111111111,0.3333333333,0.3333333333,1,0.2222222222,1,4706,35,79.3,55.2,12.4,42.8
51153901230,0.614917396,0.14254386,0.055408971,0.097727828,0.07394958,0.105891413,0.057580175,0.088678328,0.171282051,0.021848739,7.220308743,54.747,0.115549437,23.87596146,473979.8905,0,0.942108462,59.21272128,5.189426368,0,0.173762774,0,4116,1190,1190,0.09110787172,0.07167152575,0.1403361345,0.0218487395,0.01428571429,0,0.005042016807,0.04453781513,0.0004859086492,0.3961,0,0.1336428048,0.7435657464,0.08656995788,0.01731399158,0,0.03088441741,0.1216658868,0.09159663866,0.05210084034,45.05727224,0.4407284768,0.8266893534,556,103,6,9,23,12,6,2,1,5,21,744,15,0,0.1333333333,0.8666666667,0,0,0,2.133333333,0.06666666667,0,0,0.2,0.06666666667,0.06666666667,0.06666666667,0.1333333333,0,0,0.06666666667,0,0,0,0.06666666667,0.2,0.2,0.3333333333,1,0.2,1,4025,36.5,107.2,55.5,17,38.6
51153901231,0.388320942,0.086212412,0.043163384,0.091650672,0.025411765,0.051546392,0.052509294,0.168060719,0.177435897,0.049694856,7.326269126,55.12127,0.153482421,19.92447709,647886.8472,0.145475581,2.729337828,961.3269838,4.794202493,0,0.016279059,0.101436902,6456,2294,2125,0.06133828996,0.05390334572,0.1581176471,0.03294117647,0.160418483,0,0.01976470588,0.05741176471,0.03159851301,0.5354,0.07367044464,0.03134996801,0.6661576054,0.04917532071,0.08582773366,0,0.01007941356,0.1887599267,0.03717647059,0.02494117647,45.8565512,0.3354508197,0.8134996801,2728,554,23,15,28,10,11,2,0,4,212,3587,96,0.03125,0.1458333333,0.7916666667,0.03125,0.03125,0.01041666667,1.697916667,0.03125,0,0.05208333333,0.04166666667,0.02083333333,0.08333333333,0.04166666667,0.1875,0.01041666667,0.03125,0.0625,0.04166666667,0.0625,0.09375,0.04166666667,0.2083333333,0.1041666667,0.1770833333,1,0.28125,1,6580,40,107.1,66.1,27.3,38.8
51153901232,0.461651197,0.101119259,0.019230769,0.0724694,0.010995724,0.097767857,0.060739293,0.109591272,0.163076923,0.015625,7.282990984,54.59352,0.156266049,21.15057182,592177.7948,0.19129077,0.645867396,1714.125165,5.453192513,0,0.101659308,0.109564027,6141,1728,1637,0.05780817456,0.02458882918,0.1472205254,0.003054367746,0,0.002314814815,0.008552229688,0.003054367746,0.1573033708,0.2267,0.05266203704,0.03380610064,0.6214904679,0.06447140381,0.02010398614,0,0.005199306759,0.2887348354,0.02504581552,0.03176542456,43.61720273,0.4324324324,0.9358454106,1382,333,10,15,18,7,2,1,0,3,152,1923,78,0.07692307692,0.08974358974,0.8076923077,0.02564102564,0.07692307692,0.01282051282,1.730769231,0.02564102564,0.141025641,0,0.1025641026,0,0.1282051282,0,0.2948717949,0,0,0.03846153846,0.05128205128,0.1025641026,0.03846153846,0.03846153846,0.1666666667,0.2179487179,0.1282051282,1,0.2179487179,1,6293,37.9,120.3,44.1,14.9,29.2
51153901233,0.287841191,0.1255691,0.022193211,0.047500367,0.040333187,0.048083033,0.0321121,0.115749526,0.181538462,0.023944275,7.233007923,54.38585,0.119066826,20.88036633,349672.5666,0.067562024,0.606796311,111.166326,3.962220875,0,0.199041712,0,6851,2297,2281,0.1202744125,0.03430156182,0.09513371328,0.07277509864,0,0.1149325207,0.009206488382,0.03814116616,0,0.2795,0.006965607314,0.03196012315,0.7263329706,0.0704570185,0.03237214363,0,0.004352557127,0.1664853101,0.03857957036,0.02718106094,45.42591384,0.3179347826,0.9687636841,1109,272,13,20,32,16,21,0,0,8,154,1645,86,0.03488372093,0.1395348837,0.8023255814,0.02325581395,0.03488372093,0,1.744186047,0.03488372093,0,0.02325581395,0.06976744186,0.01162790698,0.1162790698,0,0.1976744186,0.03488372093,0.01162790698,0.05813953488,0.03488372093,0.05813953488,0.04651162791,0.03488372093,0.2674418605,0.1744186047,0.2441860465,1,0.2674418605,1,7242,41.3,114.6,59.7,16.7,43
51153901234,0.397856664,0.041821248,0.028377545,0.070841889,0,0.058348294,0.040857334,0.151373074,0.171282051,0.041346154,7.173738525,54.3376,0.114662456,21.73509933,406741.3266,0,0.426166774,52.05226337,4.177447346,0,0.297682138,0,2986,1040,1040,0.04152712659,0.0395177495,0.1307692308,0.025,0.008653846154,0,0,0.02307692308,0.009042196919,0.1851,0,0.02464065708,0.6500932256,0.07458048477,0.05655686762,0.004972032318,0,0.2137973897,0.01923076923,0.03173076923,48.05643252,0.30234375,0.9280162217,788,289,3,8,37,14,10,1,0,9,116,1275,59,0,0.1355932203,0.7966101695,0.06779661017,0,0,1.677966102,0.03389830508,0,0.08474576271,0.08474576271,0.01694915254,0.05084745763,0,0.2372881356,0,0.03389830508,0.05084745763,0.05084745763,0.1016949153,0.05084745763,0.03389830508,0.1525423729,0.2203389831,0.2542372881,1,0.3389830508,1,3193,47,87.1,54.5,21.1,33.4
51153901235,0.339214381,0.058255659,0.015494636,0.086099585,0.008394544,0.015450186,0.038948069,0.096537949,0.175384615,0.018572825,7.305967213,55.5639,0.168482614,28.01414325,614805.5949,0.105947948,0,104.3217671,4.259698461,0,0.044497015,0,3004,1023,953,0.01797603196,0.007989347537,0.05981112277,0.01888772298,0,0,0,0.00629590766,0,0.0074,0.06842619746,0.01417704011,0.4829157175,0.243166287,0.04612756264,0,0.009111617312,0.2186788155,0.01573976915,0.01049317943,40.92930029,0.262654321,0.9450732357,349,122,6,6,9,11,7,0,0,3,6,519,2,0,0.5,0.5,0,0,0,1.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,1,2875,37.4,116.3,63.6,17.8,45.8
51153901236,0.489951706,0.057053292,0.026108075,0.05681999,0.029072682,0.058394161,0.061380277,0.091603053,0.175384615,0.015556636,7.28231612,55.42987,0.165762929,28.8129088,719717.9022,0.098922731,0.91617167,59.70919668,5.404692188,0,0.076228537,0,6419,2057,1995,0.03972581399,0.04424365166,0.09724310777,0.04060150376,0.09042294604,0,0.004511278195,0.006015037594,0.0003115750117,0.1763,0.03014098201,0.07910233965,0.7141566265,0.0843373494,0.05391566265,0.006325301205,0.02560240964,0.1156626506,0.04110275689,0.01804511278,44.53763624,0.2996594005,0.8234377435,1217,404,17,18,55,8,13,3,1,5,96,1837,65,0,0.03076923077,0.9076923077,0.06153846154,0,0,1.738461538,0.03076923077,0,0.01538461538,0.06153846154,0.01538461538,0.07692307692,0.03076923077,0.3230769231,0,0,0,0.03076923077,0.04615384615,0.04615384615,0.03076923077,0.06153846154,0.1692307692,0.2,1,0.2923076923,1,6762,36.2,89,64.6,15.5,49
51153901237,0.468812877,0.114352783,0.080616479,0.101100413,0.063793103,0.042795233,0.068075117,0.047283702,0.174358974,0.034846029,7.283647268,55.60815,0.175421724,30.76627588,757680.308,0.107749289,2.792380598,61.16205887,5.646726673,0,0,0,2982,1234,1160,0.1019450034,0.06338028169,0.25,0.1474137931,0.07455429498,0,0.03103448276,0.00775862069,0,0.5243,0.05996758509,0.1650618982,0.7341538462,0.09292307692,0.04861538462,0,0.016,0.1083076923,0.09224137931,0.003448275862,48.28502415,0.23671875,0.7176391683,460,117,9,8,27,9,8,0,0,1,18,657,9,0,0.1111111111,0.6666666667,0.2222222222,0,0,2,0,0,0,0.1111111111,0,0.1111111111,0.1111111111,0.1111111111,0,0,0,0,0,0,0,0.1111111111,0.3333333333,0.2222222222,1,0.3333333333,1,3079,34,96.9,44.1,4.1,40.1
51153901303,0.477250726,0.098212532,0.014400536,0.057308809,0.04950495,0.09622093,0.088480155,0.058276864,0.172307692,0.005940594,7.241266667,54.23682,0.146712605,28.26367742,591954.0699,0.302704195,0.8484033,2630.700369,7.087112302,0,0.108488097,0.117614141,5165,1515,1515,0.02420135528,0.05401742498,0.1273927393,0.03696369637,0,0,0.01848184818,0,0.0007744433688,0.1717,0,0.1049370765,0.6328368549,0.1080706616,0.07481815033,0,0.003810183582,0.1804641496,0.1313531353,0.02706270627,51.43174134,0.4883928571,0.8664987406,602,151,12,2,1,1,0,0,0,0,67,836,36,0,0.1666666667,0.7777777778,0.05555555556,0,0,1.861111111,0.02777777778,0,0,0.08333333333,0.02777777778,0.1388888889,0,0.3333333333,0.02777777778,0.02777777778,0.1111111111,0.08333333333,0.1111111111,0,0.02777777778,0.25,0.1944444444,0.2222222222,1,0.3333333333,1,5242,36,119.1,53.9,9.2,44.6
